Date,Open,High,Low,Close,Adj Close,Volume
2020-11-25,30,31,26.5,26.5,26.115028,1200
2020-11-27,26.35,26.35,22.299999,22.299999,21.976044,5200
2020-11-30,23.288,23.5,19.190001,19.190001,18.911222,65100
2020-12-01,21.700001,22.110001,16.74,18.41,18.142553,8782600
2020-12-02,18.129999,18.6,17.26,18.25,17.984877,2105400
2020-12-03,18.389999,19.139999,18.030001,18.75,18.477613,1555600
2020-12-04,18.75,19.32,18.66,19,18.723984,1390600
2020-12-07,18.99,19.209999,17.75,18,17.73851,1481500
2020-12-08,17.75,18.030001,16.58,17.23,16.979694,3246400
2020-12-09,17.450001,17.700001,16.950001,17.290001,17.038824,1793400
2020-12-10,17.1,17.700001,17.09,17.620001,17.364031,728800
2020-12-11,17.469999,17.790001,17.32,17.719999,17.462576,844500
2020-12-14,18.08,18.559999,17.950001,17.98,17.718798,1038500
2020-12-15,18.01,18.27,17.440001,17.99,17.728653,964100
2020-12-16,18,18.4,17.9,18.030001,17.768076,542400
2020-12-17,17.879999,18.82,17.530001,18.75,18.477613,670900
2020-12-18,18.809999,18.98,17.52,18.16,17.896183,1919800
2020-12-21,17.83,18.190001,17.379999,18.01,17.748363,674300
2020-12-22,18.059999,18.059999,17.1,17.129999,16.881147,768000
2020-12-23,17.209999,17.450001,16.52,16.75,16.506666,798700
2020-12-24,16.76,17.059999,16.540001,16.780001,16.536234,356600
2020-12-28,16.98,17.139999,16.200001,16.370001,16.132189,1187400
2020-12-29,16.4,17,16.379999,16.92,16.674198,474900
2020-12-30,17.08,18.299999,17.01,18.120001,17.856768,413800
2020-12-31,18.07,19.379999,17.92,18.959999,18.684563,541700
2021-01-04,19.129999,19.25,17.99,18.809999,18.536741,555600
2021-01-05,18.65,19.99,18.530001,19.57,19.2857,528400
2021-01-06,19.65,20.93,19.65,20.85,20.547108,1230900
2021-01-07,21,21.639999,20.9,21.370001,21.059553,984400
2021-01-08,21.75,21.75,20.09,20.190001,19.896694,487900
2021-01-11,20.120001,20.549999,19.620001,20.51,20.212046,511700
2021-01-12,20.57,20.9,20.25,20.85,20.547108,548000
2021-01-13,20.709999,21.67,20.68,21.5,21.187664,587300
2021-01-14,21.610001,22.99,21.059999,22.48,22.153427,783600
2021-01-15,22.129999,22.709999,20.889999,21.469999,21.1581,669000
2021-01-19,21.75,21.84,20.98,21.07,20.76391,366800
2021-01-20,21.01,21.34,20.299999,20.559999,20.261318,408600
2021-01-21,20.75,20.790001,20.18,20.190001,19.896694,364400
2021-01-22,19.93,20.700001,19.52,20.700001,20.399288,299300
2021-01-25,20.559999,21.49,20.51,20.889999,20.586523,315600
2021-01-26,20.889999,21.059999,19.200001,19.32,19.039333,305000
2021-01-27,18.969999,19.17,17.9,18.01,17.748363,482600
2021-01-28,18.110001,18.200001,17.08,17.459999,17.206352,615700
2021-01-29,17.43,17.809999,16.76,16.940001,16.693909,502900
2021-02-01,17.1,18.360001,16.639999,17.959999,17.699089,463800
2021-02-02,18.190001,18.719999,18.01,18.360001,18.093281,305900
2021-02-03,18.370001,18.554001,17.889999,17.99,17.728653,249700
2021-02-04,18,18.98,17.790001,18.959999,18.684563,332000
2021-02-05,19.309999,19.639999,18.629999,19.629999,19.34483,362600
2021-02-08,19.860001,20.4,19.389999,19.58,19.295555,342100
2021-02-09,19.5,20.780001,19.23,20.65,20.350012,373600
2021-02-10,20.75,20.93,19.9,20.120001,19.827713,271700
2021-02-11,19.950001,20.049999,19.309999,19.940001,19.650328,547300
2021-02-12,19.780001,20.200001,19.57,19.969999,19.679892,250200
2021-02-16,20.030001,20.35,19.5,20.26,19.965679,434000
2021-02-17,20.27,20.75,20.16,20.51,20.212046,280600
2021-02-18,20.48,20.59,20.35,20.48,20.182482,136400
2021-02-19,20.5,21.299999,20.35,21.17,20.862457,295900
2021-02-22,21.09,22.43,21.02,22.42,22.094299,482000
2021-02-23,22.280001,22.950001,20.77,20.93,20.625944,616900
2021-02-24,21.049999,22.129999,20.440001,22.129999,21.80851,301300
2021-02-25,22.059999,23.24,21.860001,22.17,21.847931,235800
