Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,Bollinger Band Signal
2020-06-17,87.849998,88.75,87.459999,87.919998,86.964058,900800,53.027146683342735,Down,Inbetween Bollingers Band
2020-06-18,87.43,88.5,87.260002,88.209999,87.250908,1491500,55.20125222531193,Down,Inbetween Bollingers Band
2020-06-19,89.410004,89.790001,87.760002,88.730003,87.765251,1784700,59.155899772541176,Down,Inbetween Bollingers Band
2020-06-22,88.639999,89.07,87.769997,88.529999,87.567429,1245500,56.90198310257309,Down,Inbetween Bollingers Band
2020-06-23,89.190002,89.699997,88.660004,89.279999,88.309265,1160300,63.05970726045582,Down,Inbetween Bollingers Band
2020-06-24,89.080002,89.080002,86.32,86.559998,85.618851,1806600,39.300940793054934,Down,Inbetween Bollingers Band
2020-06-25,86.43,87.349998,84.800003,87.260002,86.311241,1350100,45.469578386001686,Down,Inbetween Bollingers Band
2020-06-26,87.230003,87.559998,85.519997,85.900002,84.966034,2225800,36.95655385565629,Down,Inbetween Bollingers Band
2020-06-29,86.559998,87.360001,86.110001,87.290001,86.522209,1302500,49.673335408820165,Down,Inbetween Bollingers Band
2020-06-30,87.330002,88.879997,87.239998,88.370003,87.592712,1920200,56.68542655061304,Down,Inbetween Bollingers Band
2020-07-01,88.889999,88.889999,87.300003,88.110001,87.334999,1137000,54.55068719225472,Down,Inbetween Bollingers Band
2020-07-02,88.830002,89.489998,88.550003,88.68,87.899979,1507700,58.543757119899986,Down,Inbetween Bollingers Band
2020-07-06,89.019997,90.639999,89.019997,89.309998,88.524445,1412200,62.762496217647296,Down,Inbetween Bollingers Band
2020-07-07,88.839996,90.040001,88.669998,89.209999,88.425316,1441700,61.60152118074657,Down,Inbetween Bollingers Band
2020-07-08,89.519997,90.330002,89.129997,89.540001,88.752426,1069600,64.15422557814347,Down,Inbetween Bollingers Band
2020-07-09,89.650002,90.400002,88.559998,89.919998,89.129082,1133800,67.09303978949154,Down,Above Upper  Band
2020-07-10,89.849998,89.870003,88.57,89.419998,88.633469,938100,59.592839942947094,Down,Inbetween Bollingers Band
2020-07-13,89.970001,91.239998,88.650002,89.260002,88.474899,1646200,57.205795408902546,Down,Inbetween Bollingers Band
2020-07-14,88.830002,90.790001,88.07,90.690002,89.892319,1361200,69.81488219624018,UP,Above Upper  Band
2020-07-15,91.739998,93.059998,91.080002,92.879997,92.063042,1897100,80.22519102423509,UP,Above Upper  Band
2020-07-16,92.980003,93.209999,92.059998,92.860001,92.043221,1226400,79.93152292714306,UP,Above Upper  Band
2020-07-17,93.410004,94.510002,92.690002,94.370003,93.539948,3457700,84.82517868966596,UP,Above Upper  Band
2020-07-20,94.910004,96.220001,94.760002,95.209999,94.372551,1236800,86.89856420562369,UP,Above Upper  Band
2020-07-21,95.57,96.449997,95.160004,96.019997,95.175423,2169100,88.6441153479166,UP,Above Upper  Band
2020-07-22,96.360001,96.879997,95.809998,96.349998,95.502518,1313200,89.3204198040026,UP,Above Upper  Band
2020-07-23,96.589996,98.089996,96.32,96.660004,95.809799,1386300,89.97478976802918,UP,Inbetween Bollingers Band
2020-07-24,95.980003,96.220001,93.870003,94.809998,93.976067,1142800,63.06959398938583,UP,Inbetween Bollingers Band
2020-07-27,94.959999,97.540001,94.900002,97.269997,96.414436,1177100,74.77261353719501,UP,Inbetween Bollingers Band
2020-07-28,96.980003,97.25,95.199997,95.300003,94.461754,1373700,57.69185250029031,UP,Inbetween Bollingers Band
2020-07-29,95.809998,97.660004,95.519997,97.099998,96.245926,1125300,65.97683128924012,UP,Inbetween Bollingers Band
2020-07-30,96.120003,96.360001,94.970001,95.93,95.086212,1663300,57.44605469630046,UP,Inbetween Bollingers Band
2020-07-31,95.940002,96.410004,94.730003,96.330002,95.482697,1551800,59.53304436664593,UP,Inbetween Bollingers Band
2020-08-03,96.940002,99.360001,96.940002,99.089996,98.218422,1994300,70.98719054861304,UP,Inbetween Bollingers Band
2020-08-04,98.709999,98.989998,96.889999,97.529999,96.672142,779200,59.82157824773,UP,Inbetween Bollingers Band
2020-08-05,98.089996,98.830002,97.699997,97.889999,97.028976,955900,61.45390760994091,UP,Inbetween Bollingers Band
2020-08-06,97.720001,98.25,95.809998,97.449997,96.59285,1075300,58.08879335486084,Down,Inbetween Bollingers Band
2020-08-07,97.07,97.839996,96.870003,97.779999,96.919945,897900,60.005094263799954,Down,Inbetween Bollingers Band
2020-08-10,97.839996,97.959999,96.949997,97.139999,96.285576,900800,54.379321788172305,Down,Inbetween Bollingers Band
2020-08-11,97.220001,97.629997,96.199997,96.300003,95.452965,1137000,47.55255756969586,Down,Inbetween Bollingers Band
2020-08-12,96.660004,98.279999,96.519997,97.629997,96.771255,1318100,57.425493936698864,Down,Inbetween Bollingers Band
2020-08-13,97.550003,99.120003,97.18,98.769997,97.901237,1190800,64.17034032814817,Down,Above Upper  Band
2020-08-14,98.449997,98.830002,96.900002,97.370003,96.513557,957400,52.299430673889844,Down,Inbetween Bollingers Band
2020-08-17,97.669998,98.68,97.089996,97.510002,96.652321,1989300,53.30713801487061,Down,Inbetween Bollingers Band
2020-08-18,97.709999,98.709999,97.110001,97.860001,96.999245,2008700,56.0173107054997,Down,Inbetween Bollingers Band
2020-08-19,95.230003,99.400002,94.529999,97.959999,97.098366,2830800,56.852113920969124,Down,Inbetween Bollingers Band
2020-08-20,97.389999,98.169998,97.120003,97.779999,96.919945,1428300,54.672891976461074,Down,Inbetween Bollingers Band
2020-08-21,97.870003,98.32,97.269997,98.300003,97.435379,1269300,59.85873941447752,Down,Inbetween Bollingers Band
2020-08-24,98.779999,99.209999,97.139999,97.599998,96.741524,1154500,50.74142674605904,Down,Inbetween Bollingers Band
2020-08-25,97.870003,98.660004,97.559998,98.339996,97.475021,1061300,58.5313863863309,Down,Above Upper  Band
2020-08-26,98.18,99.730003,98.050003,99.330002,98.456322,1072300,66.74085654402018,Down,Above Upper  Band
2020-08-27,99.190002,99.660004,97.559998,99.019997,98.14904,1236900,62.239500362363955,Down,Above Upper  Band
2020-08-28,99.0,99.93,98.540001,99.900002,99.021301,866000,69.13380957659291,Down,Above Upper  Band
2020-08-31,99.900002,101.040001,99.75,100.419998,99.536728,1076900,72.58457549546225,Down,Above Upper  Band
2020-09-01,100.919998,101.290001,100.25,101.120003,100.23056,1159700,76.6791661795084,UP,Above Upper  Band
2020-09-02,101.0,103.660004,100.459999,103.419998,102.51033,1462500,85.16987352389452,UP,Above Upper  Band
2020-09-03,103.089996,103.209999,99.040001,99.639999,98.763588,1992800,50.1563761826814,UP,Inbetween Bollingers Band
2020-09-04,100.07,100.110001,95.660004,96.839996,95.988213,1753900,37.00827570994363,Down,Inbetween Bollingers Band
2020-09-08,96.110001,96.470001,94.760002,95.139999,94.303169,1225600,31.212610172215918,Down,Inbetween Bollingers Band
2020-09-09,96.099998,98.470001,95.860001,97.93,97.068634,954400,47.08063295266068,Down,Inbetween Bollingers Band
2020-09-10,98.879997,100.099998,98.239998,98.57,97.703003,1933200,50.15767114366271,Down,Inbetween Bollingers Band
2020-09-11,98.709999,99.620003,98.019997,98.599998,97.732735,1368600,50.315638344177934,Down,Inbetween Bollingers Band
2020-09-14,99.730003,100.230003,98.970001,99.419998,98.545517,1207700,54.87670236851027,Down,Inbetween Bollingers Band
2020-09-15,99.720001,101.0,99.720001,100.370003,99.48716,1053800,59.85761190724043,Down,Inbetween Bollingers Band
2020-09-16,101.230003,101.529999,98.080002,99.919998,99.041107,1365000,56.41603592011087,Down,Inbetween Bollingers Band
2020-09-17,99.25,100.459999,98.580002,99.599998,98.72393,1246400,53.8476135179182,Down,Inbetween Bollingers Band
2020-09-18,99.139999,100.589996,98.459999,99.379997,98.505867,2162400,51.950553182607855,Down,Inbetween Bollingers Band
2020-09-21,98.18,98.559998,96.5,98.129997,97.266861,927900,42.115166818579446,Down,Inbetween Bollingers Band
2020-09-22,97.839996,98.980003,97.489998,98.620003,97.752563,845800,46.72776318973106,Down,Inbetween Bollingers Band
2020-09-23,98.599998,98.910004,96.57,96.910004,96.057594,1148700,35.2814475090334,Down,Inbetween Bollingers Band
2020-09-24,96.57,96.970001,95.440002,96.339996,95.492599,1157600,32.21278817405647,Down,Inbetween Bollingers Band
2020-09-25,95.959999,98.139999,95.769997,97.690002,96.830742,1028600,45.34741414941632,Down,Inbetween Bollingers Band
2020-09-28,98.639999,99.730003,98.120003,99.510002,98.634735,1336600,58.112719666809,Down,Inbetween Bollingers Band
2020-09-29,99.790001,101.330002,99.589996,100.220001,99.338493,722400,62.137691742121,Down,Inbetween Bollingers Band
2020-09-30,100.540001,101.889999,100.309998,100.940002,100.052155,1362200,66.0026259025116,UP,Inbetween Bollingers Band
2020-10-01,101.769997,102.410004,100.540001,101.220001,100.329689,723600,67.50746153696792,UP,Above Upper  Band
2020-10-02,100.209999,101.279999,99.809998,100.010002,99.130333,712200,55.190890854784875,UP,Inbetween Bollingers Band
2020-10-05,100.989998,103.459999,100.959999,103.120003,102.397278,803900,71.63622154634335,UP,Above Upper  Band
2020-10-06,103.120003,103.330002,101.480003,101.629997,100.917709,1078000,60.00099276094321,UP,Inbetween Bollingers Band
2020-10-07,102.470001,104.75,102.419998,103.879997,103.151947,1322100,68.90003322856693,UP,Above Upper  Band
2020-10-08,104.199997,104.389999,103.129997,104.160004,103.429985,765300,69.87315922120548,UP,Above Upper  Band
2020-10-09,104.830002,106.099998,104.550003,105.760002,105.018768,709000,75.0729636829389,UP,Above Upper  Band
2020-10-12,106.449997,107.0,105.32,105.43,104.691093,1003700,72.07952180305205,UP,Above Upper  Band
2020-10-13,105.440002,106.010002,104.959999,105.419998,104.68116,915500,71.97802062428664,UP,Inbetween Bollingers Band
2020-10-14,105.489998,106.669998,104.919998,105.059998,104.323677,906700,67.9598065443393,UP,Inbetween Bollingers Band
2020-10-15,104.099998,105.720001,103.879997,105.32,104.581856,723000,69.39919600623921,UP,Inbetween Bollingers Band
2020-10-16,105.949997,107.540001,105.709999,106.699997,105.952179,1039400,76.05915417615216,UP,Inbetween Bollingers Band
2020-10-19,106.779999,107.620003,105.239998,105.489998,104.750671,636000,62.209318587232545,UP,Inbetween Bollingers Band
2020-10-20,105.889999,106.940002,105.559998,105.610001,104.86982,771000,62.98903039968472,UP,Inbetween Bollingers Band
2020-10-21,105.919998,106.690002,104.120003,104.830002,104.095291,894000,54.466425819302536,UP,Inbetween Bollingers Band
2020-10-22,105.32,107.089996,105.110001,106.769997,106.02169,1064700,67.30345715869812,UP,Inbetween Bollingers Band
2020-10-23,107.230003,107.379997,105.470001,106.169998,105.425896,833900,61.089138347430676,UP,Inbetween Bollingers Band
2020-10-26,105.389999,105.82,103.75,104.629997,103.896683,1102000,47.85723295095859,Down,Inbetween Bollingers Band
2020-10-27,105.110001,106.660004,105.110001,106.040001,105.296814,1111400,57.65464998025106,Down,Inbetween Bollingers Band
2020-10-28,104.419998,105.370003,101.580002,101.660004,100.94751,1180800,34.298843139832,Down,Inbetween Bollingers Band
2020-10-29,102.269997,103.059998,100.769997,102.019997,101.304977,1421900,36.75550969139252,Down,Inbetween Bollingers Band
2020-10-30,101.769997,102.349998,100.650002,102.089996,101.374489,2310000,37.28749296448066,Down,Inbetween Bollingers Band
2020-11-02,103.519997,105.349998,103.290001,105.239998,104.502411,1572300,56.49765010684547,Down,Inbetween Bollingers Band
2020-11-03,106.43,108.110001,106.139999,107.029999,106.279869,1175000,63.840847744487945,Down,Inbetween Bollingers Band
2020-11-04,108.07,109.800003,107.239998,108.489998,107.72963,1357300,68.84513497451988,UP,Above Upper  Band
2020-11-05,110.57,111.93,109.669998,110.339996,109.566673,1143100,74.13663413271894,UP,Above Upper  Band
2020-11-06,110.760002,113.349998,110.330002,112.540001,111.751259,1036600,79.06885445797994,UP,Above Upper  Band
2020-11-09,116.160004,117.5,112.389999,112.5,111.711533,2177900,78.7502426934949,UP,Above Upper  Band
2020-11-10,112.82,112.910004,108.989998,110.199997,109.42765,2124800,61.99475381443033,UP,Inbetween Bollingers Band
2020-11-11,111.139999,111.790001,108.839996,109.410004,108.643188,1792800,57.12428436006216,UP,Inbetween Bollingers Band
2020-11-12,109.400002,111.010002,108.900002,109.440002,108.672974,1094300,57.27298249685406,UP,Inbetween Bollingers Band
2020-11-13,110.459999,111.540001,109.779999,110.169998,109.397858,1356800,61.10310125078526,UP,Inbetween Bollingers Band
2020-11-16,111.0,111.489998,109.470001,110.269997,109.497162,1656100,61.65250507463291,UP,Inbetween Bollingers Band
2020-11-17,110.5,110.769997,109.25,109.860001,109.090034,1571500,57.750873326191474,UP,Inbetween Bollingers Band
2020-11-18,109.550003,109.879997,105.730003,105.949997,105.207436,2047900,33.88938653914887,Down,Inbetween Bollingers Band
2020-11-19,106.739998,108.959999,105.190002,108.68,107.918312,1886400,50.537041019116714,Down,Inbetween Bollingers Band
2020-11-20,108.639999,112.300003,108.32,110.889999,110.112816,2775400,60.04038899989829,Down,Inbetween Bollingers Band
2020-11-23,111.400002,112.419998,109.559998,112.209999,111.423569,3258700,64.75863455065921,Down,Inbetween Bollingers Band
2020-11-24,118.959999,118.959999,111.43,114.68,113.876244,5559900,71.98097874282229,UP,Inbetween Bollingers Band
2020-11-25,116.089996,116.959999,113.410004,114.349998,113.548569,2862500,69.75286380251691,UP,Inbetween Bollingers Band
2020-11-27,113.769997,114.980003,112.940002,114.089996,113.290375,983700,67.82291442156794,UP,Inbetween Bollingers Band
2020-11-30,113.889999,117.07,113.669998,116.900002,116.080704,3778400,76.14481781392315,UP,Above Upper  Band
2020-12-01,117.580002,118.379997,115.040001,115.360001,114.551491,1753700,65.34006395579073,UP,Inbetween Bollingers Band
2020-12-02,115.629997,115.949997,114.129997,114.57,113.767021,1735800,60.22548399487717,UP,Inbetween Bollingers Band
2020-12-03,114.150002,115.419998,113.160004,113.580002,112.783966,1511400,54.04101800855514,UP,Inbetween Bollingers Band
2020-12-04,113.599998,115.239998,113.449997,115.150002,114.342964,1118100,61.37876303890978,UP,Inbetween Bollingers Band
2020-12-07,115.199997,116.440002,114.120003,114.400002,113.598221,2076700,56.363456351624194,UP,Inbetween Bollingers Band
2020-12-08,114.339996,117.339996,114.330002,117.010002,116.189926,1320600,67.2335762286063,UP,Inbetween Bollingers Band
2020-12-09,116.379997,116.959999,114.480003,116.400002,115.584198,1717600,62.957270440620256,UP,Inbetween Bollingers Band
2020-12-10,116.940002,119.900002,116.339996,118.809998,117.977303,1630500,71.35500563444697,UP,Inbetween Bollingers Band
2020-12-11,118.669998,119.059998,117.290001,118.480003,117.649628,1400800,68.8612026417454,UP,Inbetween Bollingers Band
2020-12-14,118.610001,120.239998,116.739998,116.739998,115.921814,1395200,56.67589370774634,UP,Inbetween Bollingers Band
2020-12-15,117.300003,118.040001,116.849998,117.389999,116.567268,1973800,59.77789406889321,UP,Inbetween Bollingers Band
2020-12-16,117.580002,117.739998,116.400002,117.239998,116.418304,1698600,58.647258189276215,Down,Inbetween Bollingers Band
2020-12-17,118.050003,119.389999,117.040001,118.970001,118.136185,2166700,67.03575010604823,Down,Inbetween Bollingers Band
2020-12-18,119.230003,119.860001,118.440002,119.300003,118.463867,3911800,68.45956508343619,UP,Inbetween Bollingers Band
2020-12-21,117.699997,118.449997,115.959999,117.779999,116.954529,2082000,55.562934883595496,Down,Inbetween Bollingers Band
2020-12-22,118.0,118.43,116.849998,117.370003,116.547401,1670400,52.45332174493107,Down,Inbetween Bollingers Band
2020-12-23,118.0,118.889999,117.220001,117.300003,116.477898,1202100,51.87509331015348,Down,Inbetween Bollingers Band
2020-12-24,117.040001,118.370003,116.839996,117.309998,116.487816,733600,51.96325245845787,Down,Inbetween Bollingers Band
2020-12-28,118.510002,118.779999,116.669998,117.830002,117.004173,1003100,56.773030443592965,Down,Inbetween Bollingers Band
2020-12-29,118.559998,119.120003,116.830002,117.230003,116.408386,1007400,50.02980076321754,Down,Inbetween Bollingers Band
2020-12-30,117.860001,118.900002,117.330002,117.389999,116.567268,1127000,51.810571919718015,Down,Inbetween Bollingers Band
2020-12-31,117.589996,118.599998,116.599998,118.489998,117.659554,1307200,62.52266219100727,Down,Inbetween Bollingers Band
2021-01-04,118.940002,120.089996,117.110001,118.639999,118.001694,2030700,65.33835873842304,Down,Inbetween Bollingers Band
2021-01-05,118.480003,120.32,118.07,119.610001,118.966484,2344000,72.20772845702993,Down,Above Upper  Band
2021-01-06,118.690002,123.879997,118.209999,122.889999,122.228828,2428500,84.40238722589365,UP,Above Upper  Band
2021-01-07,124.330002,127.480003,124.110001,126.160004,125.481255,1775900,89.67286556114212,UP,Above Upper  Band
2021-01-08,126.489998,127.639999,125.849998,127.059998,126.376396,1577200,90.68367063556667,UP,Above Upper  Band
2021-01-11,126.449997,129.339996,126.230003,128.149994,127.460526,1746800,91.81558123717507,UP,Above Upper  Band
2021-01-12,128.330002,128.389999,126.199997,126.970001,126.286888,1826400,79.60083358325763,UP,Inbetween Bollingers Band
2021-01-13,127.459999,128.050003,126.739998,126.980003,126.296829,1530400,79.6276161787471,UP,Inbetween Bollingers Band
2021-01-14,127.269997,128.190002,125.82,126.029999,125.351936,924900,69.50778967728179,UP,Inbetween Bollingers Band
2021-01-15,125.940002,127.120003,124.739998,126.209999,125.530975,2115400,70.34104295175734,UP,Inbetween Bollingers Band
2021-01-19,127.379997,127.800003,126.290001,127.349998,126.664833,1677200,75.32336574718299,UP,Inbetween Bollingers Band
2021-01-20,127.709999,128.919998,127.360001,128.110001,127.420746,1843000,78.17497881026176,UP,Inbetween Bollingers Band
2021-01-21,127.769997,128.779999,126.419998,127.0,126.316727,1612100,65.31428567709854,UP,Inbetween Bollingers Band
2021-01-22,127.080002,127.800003,126.300003,126.330002,125.65033,1438700,58.53315921305026,Down,Inbetween Bollingers Band
2021-01-25,126.690002,127.480003,124.43,125.480003,124.804916,1365400,50.736674177612265,Down,Inbetween Bollingers Band
2021-01-26,125.5,125.949997,123.870003,123.919998,123.253296,1476600,39.47744528603491,Down,Inbetween Bollingers Band
2021-01-27,122.080002,123.0,118.110001,118.800003,118.160851,1923500,21.34242186939116,Down,Inbetween Bollingers Band
2021-01-28,119.0,122.669998,118.779999,121.559998,120.905991,1677900,38.97329885492599,Down,Inbetween Bollingers Band
2021-01-29,121.209999,121.690002,119.279999,120.169998,119.52346,1822000,34.43779213283422,Down,Inbetween Bollingers Band
2021-02-01,120.690002,122.089996,120.18,120.830002,120.179924,1292700,38.40845119743729,Down,Inbetween Bollingers Band
2021-02-02,122.5,125.849998,122.419998,123.190002,122.527229,1489200,50.8308879058324,Down,Inbetween Bollingers Band
2021-02-03,123.5,124.599998,121.900002,122.150002,121.492821,1448400,46.055224519635935,Down,Inbetween Bollingers Band
2021-02-04,122.510002,124.339996,121.599998,124.07,123.402489,1251200,55.134154350251386,Down,Inbetween Bollingers Band
2021-02-05,124.510002,125.959999,123.110001,123.18,122.517273,1919700,50.53463377171681,Down,Inbetween Bollingers Band
2021-02-08,123.919998,125.739998,122.57,123.410004,122.746048,2065300,51.748330800798726,Down,Inbetween Bollingers Band
